Invoice ID,Branch,City,Customer type,Gender,Product type,Unit price,Quantity,Tax (5%),Total price,Date,Time,Payment type,COGS,gross margin (%),gross income,Rating
401-18-8016,B,Mandalay,Member,Female,Sports and travel,$98.1,1,$4.9,$103.0,17-May-2020,17:36,Cash,$98.13,4.761904762,4.9065,8.9
420-18-8989,A,Yangon,Member,Female,Sports and travel,$51.5,8,$20.6,$432.8,18-May-2020,15:47,Cash,$412.16,4.761904762,20.608,9.6
277-63-2961,B,Mandalay,Member,Male,Sports and travel,$74.0,1,$3.7,$77.7,19-May-2020,15:53,Credit card,$73.97,4.761904762,3.6985,5.4
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,$31.9,1,$1.6,$33.5,20-May-2020,12:40,Ewallet,$31.90,4.761904762,1.595,9.1
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,$69.4,2,$6.9,$145.7,21-May-2020,19:48,Ewallet,$138.80,4.761904762,6.94,9
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,$93.3,2,$9.3,$196.0,22-May-2020,17:53,Cash,$186.62,4.761904762,9.331,6.3
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,$88.5,1,$4.4,$92.9,23-May-2020,16:36,Credit card,$88.45,4.761904762,4.4225,9.5
726-29-6793,A,Yangon,Member,Male,Electronic accessories,$24.2,8,$9.7,$203.1,24-May-2020,20:54,Ewallet,$193.44,4.761904762,9.672,9.8
387-49-4215,B,Mandalay,Member,Female,Sports and travel,$48.5,3,$7.3,$152.8,25-May-2020,12:50,Cash,$145.50,4.761904762,7.275,6.7
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,$84.1,6,$25.2,$529.5,26-May-2020,10:48,Credit card,$504.30,4.761904762,25.215,7.7
291-21-5991,B,Mandalay,Member,Male,Health and beauty,$61.3,5,$15.3,$321.8,27-May-2020,14:28,Cash,$306.45,4.761904762,15.3225,7
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,$16.0,6,$4.8,$100.5,28-May-2020,17:15,Credit card,$95.70,4.761904762,4.785,5.1
347-72-6115,B,Mandalay,Member,Female,Sports and travel,$90.7,7,$31.8,$666.9,29-May-2020,18:03,Credit card,$635.18,4.761904762,31.759,6.2
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,$42.9,5,$10.7,$225.3,30-May-2020,17:29,Ewallet,$214.55,4.761904762,10.7275,6.1
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,$54.3,7,$19.0,$399.0,31-May-2020,18:05,Ewallet,$379.96,4.761904762,18.998,9.3
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,$99.6,7,$34.8,$731.7,01-Jun-2020,12:07,Cash,$696.85,4.761904762,34.8425,7.6
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,$58.4,7,$20.4,$429.2,02-Jun-2020,19:49,Credit card,$408.73,4.761904762,20.4365,8.2
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,$51.5,1,$2.6,$54.0,03-Jun-2020,15:52,Ewallet,$51.47,4.761904762,2.5735,8.5
425-85-2085,B,Mandalay,Member,Male,Health and beauty,$54.9,5,$13.7,$288.0,04-Jun-2020,16:48,Ewallet,$274.30,4.761904762,13.715,9.8
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,$39.4,5,$9.8,$206.8,05-Jun-2020,20:46,Credit card,$196.95,4.761904762,9.8475,8.7
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,$34.7,2,$3.5,$72.9,06-Jun-2020,18:14,Ewallet,$69.46,4.761904762,3.473,9.7
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,$71.9,5,$18.0,$377.6,07-Jun-2020,15:05,Credit card,$359.60,4.761904762,17.98,4.3
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,$45.7,3,$6.9,$144.0,08-Jun-2020,10:34,Credit card,$137.13,4.761904762,6.8565,7.7
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,$83.2,6,$25.0,$524.0,09-Jun-2020,11:23,Cash,$499.02,4.761904762,24.951,7.3
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,$37.4,6,$11.2,$235.9,10-Jun-2020,13:55,Credit card,$224.64,4.761904762,11.232,5.9
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,$62.9,2,$6.3,$132.0,11-Jun-2020,11:43,Cash,$125.74,4.761904762,6.287,5
534-01-4457,A,Yangon,Normal,Male,Food and beverages,$81.7,6,$24.5,$514.8,12-Jun-2020,14:36,Credit card,$490.26,4.761904762,24.513,8
719-89-8991,A,Yangon,Member,Female,Sports and travel,$91.4,5,$22.9,$479.9,13-Jun-2020,16:03,Ewallet,$457.05,4.761904762,22.8525,7.1
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,$39.2,4,$7.8,$164.7,14-Jun-2020,20:03,Credit card,$156.84,4.761904762,7.842,9
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,$59.9,2,$6.0,$125.7,15-Jun-2020,14:55,Ewallet,$119.72,4.761904762,5.986,6.7
827-44-5872,B,Mandalay,Member,Female,Food and beverages,$54.4,10,$27.2,$570.8,16-Jun-2020,11:28,Credit card,$543.60,4.761904762,27.18,6.1
827-77-7633,A,Yangon,Normal,Male,Sports and travel,$98.1,9,$44.1,$927.0,17-Jun-2020,19:41,Cash,$882.81,4.761904762,44.1405,9.3
287-83-1405,A,Yangon,Normal,Male,Health and beauty,$25.4,6,$7.6,$160.2,18-Jun-2020,19:01,Ewallet,$152.58,4.761904762,7.629,7
435-13-4908,A,Yangon,Member,Male,Fashion accessories,$86.7,8,$34.7,$728.1,19-Jun-2020,18:04,Credit card,$693.44,4.761904762,34.672,7.2
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,$23.0,10,$11.5,$241.0,20-Jun-2020,19:20,Ewallet,$229.50,4.761904762,11.475,8.2
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,$16.3,9,$7.3,$154.1,21-Jun-2020,10:31,Ewallet,$146.79,4.761904762,7.3395,8.4
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,$28.3,5,$7.1,$148.7,22-Jun-2020,13:28,Ewallet,$141.60,4.761904762,7.08,6.2
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,$16.7,7,$5.8,$122.5,23-Jun-2020,11:36,Ewallet,$116.69,4.761904762,5.8345,7.4
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,$74.0,1,$3.7,$77.7,24-Jun-2020,11:32,Credit card,$73.96,4.761904762,3.698,5
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,$97.9,1,$4.9,$102.8,25-Jun-2020,11:44,Ewallet,$97.94,4.761904762,4.897,6.9
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,$73.1,4,$14.6,$306.8,26-Jun-2020,17:16,Credit card,$292.20,4.761904762,14.61,4.9
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,$87.5,6,$26.2,$551.1,27-Jun-2020,18:43,Ewallet,$524.88,4.761904762,26.244,5.1
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,$30.7,3,$4.6,$96.6,28-Jun-2020,11:00,Ewallet,$92.04,4.761904762,4.602,9.1
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,$75.9,1,$3.8,$79.7,29-Jun-2020,10:30,Credit card,$75.88,4.761904762,3.794,7.1
173-50-1108,B,Mandalay,Member,Female,Sports and travel,$20.2,4,$4.0,$84.8,30-Jun-2020,12:14,Credit card,$80.72,4.761904762,4.036,5
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,$18.8,6,$5.6,$118.3,01-Jul-2020,16:43,Credit card,$112.62,4.761904762,5.631,5.5
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,$71.2,1,$3.6,$74.8,02-Jul-2020,20:40,Credit card,$71.20,4.761904762,3.56,9.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,$38.8,4,$7.8,$163.0,03-Jul-2020,13:40,Ewallet,$155.24,4.761904762,7.762,4.9
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,$29.4,10,$14.7,$308.9,04-Jul-2020,16:23,Ewallet,$294.20,4.761904762,14.71,8.9
541-48-8554,A,Yangon,Normal,Male,Sports and travel,$61.0,9,$27.4,$576.0,05-Jul-2020,12:08,Credit card,$548.55,4.761904762,27.4275,6
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,$51.5,5,$12.9,$270.6,06-Jul-2020,17:45,Cash,$257.70,4.761904762,12.885,4.2
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,$66.1,6,$19.8,$416.2,07-Jul-2020,10:28,Cash,$396.36,4.761904762,19.818,7.3
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,$57.3,3,$8.6,$180.4,08-Jul-2020,20:31,Ewallet,$171.81,4.761904762,8.5905,6.5
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,$54.3,9,$24.4,$513.2,09-Jul-2020,10:49,Cash,$488.79,4.761904762,24.4395,8.9
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,$58.2,9,$26.2,$550.4,10-Jul-2020,12:34,Cash,$524.16,4.761904762,26.208,9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,$22.2,6,$6.7,$139.9,11-Jul-2020,10:23,Credit card,$133.26,4.761904762,6.663,8.6
134-75-2619,A,Yangon,Member,Male,Electronic accessories,$19.3,7,$6.8,$142.0,12-Jul-2020,18:51,Cash,$135.24,4.761904762,6.762,6.9
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,$37.5,3,$5.6,$118.1,13-Jul-2020,13:45,Credit card,$112.44,4.761904762,5.622,7.7
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,$72.0,2,$7.2,$151.3,14-Jul-2020,19:38,Cash,$144.08,4.761904762,7.204,9.5
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,$98.5,10,$49.3,"$1,034.5",15-Jul-2020,20:23,Ewallet,$985.20,4.761904762,49.26,4.5
712-39-0363,A,Yangon,Member,Male,Food and beverages,$41.7,6,$12.5,$262.5,16-Jul-2020,15:24,Ewallet,$249.96,4.761904762,12.498,5.6
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,$72.4,3,$10.9,$228.1,17-Jul-2020,16:54,Ewallet,$217.26,4.761904762,10.863,8.2
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,$21.6,9,$9.7,$203.9,18-Jul-2020,12:32,Cash,$194.22,4.761904762,9.711,7.3
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,$89.2,10,$44.6,$936.6,19-Jul-2020,15:42,Credit card,$892.00,4.761904762,44.6,4.4
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,$42.4,8,$17.0,$356.3,20-Jul-2020,13:58,Ewallet,$339.36,4.761904762,16.968,5.7
760-90-2357,A,Yangon,Member,Male,Electronic accessories,$74.5,6,$22.4,$469.4,21-Jul-2020,15:08,Ewallet,$447.06,4.761904762,22.353,5
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,$99.3,2,$9.9,$208.4,22-Jul-2020,13:02,Cash,$198.50,4.761904762,9.925,9
698-98-5964,A,Yangon,Normal,Female,Food and beverages,$81.2,10,$40.6,$852.7,23-Jul-2020,13:01,Credit card,$812.10,4.761904762,40.605,6.3
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,$49.3,10,$24.7,$518.0,24-Jul-2020,16:40,Credit card,$493.30,4.761904762,24.665,9.4
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,$65.7,9,$29.6,$621.2,25-Jul-2020,13:55,Cash,$591.66,4.761904762,29.583,7.7
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,$79.9,7,$28.0,$587.0,26-Jul-2020,10:33,Credit card,$559.02,4.761904762,27.951,5.5
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,$74.0,7,$25.9,$543.8,27-Jul-2020,16:42,Ewallet,$517.86,4.761904762,25.893,4.1
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,$82.0,5,$20.5,$430.7,28-Jul-2020,17:16,Credit card,$410.20,4.761904762,20.51,7.6
343-61-3544,B,Mandalay,Member,Male,Sports and travel,$26.7,10,$13.3,$280.0,29-Jul-2020,11:48,Cash,$266.70,4.761904762,13.335,8.6
239-48-4278,A,Yangon,Member,Male,Food and beverages,$10.1,7,$3.5,$74.5,30-Jul-2020,19:35,Ewallet,$70.91,4.761904762,3.5455,8.3
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,$72.4,2,$7.2,$152.0,31-Jul-2020,19:55,Credit card,$144.78,4.761904762,7.239,8.1
550-84-8664,A,Yangon,Normal,Male,Sports and travel,$85.9,5,$21.5,$451.0,01-Aug-2020,14:33,Credit card,$429.55,4.761904762,21.4775,8.6
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,$81.3,7,$28.5,$597.6,02-Aug-2020,19:49,Ewallet,$569.17,4.761904762,28.4585,6.3
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,$60.3,4,$12.1,$253.3,03-Aug-2020,18:43,Cash,$241.20,4.761904762,12.06,5.8
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,$31.8,4,$6.4,$133.4,04-Aug-2020,14:43,Ewallet,$127.08,4.761904762,6.354,6.2
797-88-0493,A,Yangon,Normal,Female,Health and beauty,$64.3,4,$12.9,$269.9,05-Aug-2020,13:54,Cash,$257.08,4.761904762,12.854,7.7
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,$69.5,2,$7.0,$146.0,06-Aug-2020,12:15,Ewallet,$139.02,4.761904762,6.951,8.1
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,$27.2,3,$4.1,$85.7,07-Aug-2020,12:37,Cash,$81.66,4.761904762,4.083,7.3
443-82-0585,A,Yangon,Member,Female,Health and beauty,$77.7,4,$15.5,$326.3,08-Aug-2020,19:54,Cash,$310.72,4.761904762,15.536,8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,$93.0,2,$9.3,$195.3,09-Aug-2020,15:06,Credit card,$185.96,4.761904762,9.298,8
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,$18.1,4,$3.6,$75.9,10-Aug-2020,18:03,Credit card,$72.32,4.761904762,3.616,9.5
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,$63.1,3,$9.5,$198.6,11-Aug-2020,15:58,Ewallet,$189.18,4.761904762,9.459,7
127-47-6963,A,Yangon,Normal,Male,Health and beauty,$51.7,4,$10.3,$217.2,12-Aug-2020,13:53,Credit card,$206.84,4.761904762,10.342,9.8
278-86-2735,A,Yangon,Normal,Female,Food and beverages,$52.3,3,$7.9,$164.9,13-Aug-2020,14:03,Cash,$157.02,4.761904762,7.851,9.2
695-28-6250,A,Yangon,Normal,Female,Sports and travel,$43.1,5,$10.8,$226.1,14-Aug-2020,16:38,Ewallet,$215.30,4.761904762,10.765,7.7
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,$59.6,10,$29.8,$625.9,15-Aug-2020,11:07,Cash,$596.10,4.761904762,29.805,5.3
227-50-3718,A,Yangon,Normal,Male,Health and beauty,$14.6,5,$3.7,$76.8,16-Aug-2020,12:23,Cash,$73.10,4.761904762,3.655,4.4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,$46.5,6,$14.0,$293.1,17-Aug-2020,10:54,Credit card,$279.18,4.761904762,13.959,4.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,$24.2,7,$8.5,$178.2,18-Aug-2020,17:38,Ewallet,$169.68,4.761904762,8.484,9.4
560-49-6611,A,Yangon,Member,Female,Sports and travel,$45.6,1,$2.3,$47.9,19-Aug-2020,14:13,Cash,$45.58,4.761904762,2.279,9.8
880-35-0356,A,Yangon,Member,Female,Sports and travel,$75.2,3,$11.3,$236.9,20-Aug-2020,11:51,Ewallet,$225.60,4.761904762,11.28,4.8
585-11-6748,B,Mandalay,Member,Male,Sports and travel,$96.8,3,$14.5,$304.9,21-Aug-2020,13:05,Cash,$290.40,4.761904762,14.52,5.3
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,$14.8,3,$2.2,$46.7,22-Aug-2020,11:30,Credit card,$44.46,4.761904762,2.223,8.7
152-68-2907,A,Yangon,Normal,Male,Food and beverages,$52.2,3,$7.8,$164.4,23-Aug-2020,13:30,Credit card,$156.60,4.761904762,7.83,9.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,$46.7,9,$21.0,$440.9,24-Aug-2020,19:11,Ewallet,$419.94,4.761904762,20.997,5.3
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,$36.9,5,$9.2,$193.5,25-Aug-2020,18:53,Cash,$184.25,4.761904762,9.2125,9.2
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,$70.3,2,$7.0,$147.7,26-Aug-2020,14:22,Ewallet,$140.64,4.761904762,7.032,9.6
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,$83.1,1,$4.2,$87.2,27-Aug-2020,17:16,Ewallet,$83.08,4.761904762,4.154,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,$65.0,1,$3.2,$68.2,28-Aug-2020,10:06,Credit card,$64.99,4.761904762,3.2495,4.5
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,$77.6,10,$38.8,$814.4,29-Aug-2020,20:35,Ewallet,$775.60,4.761904762,38.78,6.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,$54.5,6,$16.4,$343.4,30-Aug-2020,13:54,Ewallet,$327.06,4.761904762,16.353,7.8
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,$51.9,7,$18.2,$381.4,31-Aug-2020,20:08,Cash,$363.23,4.761904762,18.1615,4.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,$31.8,4,$6.4,$133.4,01-Sep-2020,15:26,Cash,$127.00,4.761904762,6.35,8.6
559-98-9873,A,Yangon,Member,Female,Fashion accessories,$53.7,7,$18.8,$394.3,02-Sep-2020,12:56,Ewallet,$375.55,4.761904762,18.7775,5.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,$49.8,4,$10.0,$209.1,03-Sep-2020,19:16,Credit card,$199.16,4.761904762,9.958,6.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,$30.6,1,$1.5,$32.1,04-Sep-2020,12:20,Ewallet,$30.61,4.761904762,1.5305,5.2
349-97-8902,B,Mandalay,Member,Male,Food and beverages,$57.9,2,$5.8,$121.6,05-Sep-2020,10:37,Ewallet,$115.78,4.761904762,5.789,8.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,$29.0,1,$1.4,$30.4,06-Sep-2020,10:18,Credit card,$28.96,4.761904762,1.448,6.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,$99.0,9,$44.5,$935.3,07-Sep-2020,11:23,Cash,$890.73,4.761904762,44.5365,6.7
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,$93.2,3,$14.0,$293.6,08-Sep-2020,11:45,Cash,$279.66,4.761904762,13.983,7.2
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,$80.9,1,$4.0,$85.0,09-Sep-2020,16:08,Credit card,$80.93,4.761904762,4.0465,9
443-59-0061,A,Yangon,Member,Male,Food and beverages,$67.5,10,$33.7,$708.2,10-Sep-2020,11:25,Ewallet,$674.50,4.761904762,33.725,4.2
509-29-3912,A,Yangon,Member,Female,Sports and travel,$38.7,9,$17.4,$365.9,11-Sep-2020,12:24,Ewallet,$348.48,4.761904762,17.424,4.2
327-40-9673,B,Mandalay,Member,Male,Sports and travel,$72.6,6,$21.8,$457.4,12-Sep-2020,19:51,Cash,$435.60,4.761904762,21.78,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,$87.9,5,$22.0,$461.5,13-Sep-2020,18:10,Ewallet,$439.55,4.761904762,21.9775,4.4
828-46-6863,A,Yangon,Member,Male,Food and beverages,$98.5,6,$29.6,$620.7,14-Sep-2020,11:22,Credit card,$591.18,4.761904762,29.559,4
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,$43.5,6,$13.0,$273.8,15-Sep-2020,17:55,Ewallet,$260.76,4.761904762,13.038,8.5
420-97-3340,A,Yangon,Normal,Female,Food and beverages,$71.7,3,$10.8,$225.8,16-Sep-2020,15:30,Credit card,$215.04,4.761904762,10.752,9.2
436-54-4512,A,Yangon,Member,Female,Food and beverages,$91.6,1,$4.6,$96.2,17-Sep-2020,19:44,Cash,$91.61,4.761904762,4.5805,9.8
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,$94.6,7,$33.1,$695.2,18-Sep-2020,15:27,Credit card,$662.13,4.761904762,33.1065,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,$83.3,10,$41.6,$874.1,19-Sep-2020,11:25,Credit card,$832.50,4.761904762,41.625,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,$91.4,1,$4.6,$95.9,20-Sep-2020,15:42,Cash,$91.35,4.761904762,4.5675,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages,$78.9,2,$7.9,$165.6,21-Sep-2020,16:04,Cash,$157.76,4.761904762,7.888,9.1
816-57-2053,A,Yangon,Normal,Male,Sports and travel,$60.9,2,$6.1,$127.8,22-Sep-2020,12:37,Ewallet,$121.74,4.761904762,6.087,8.7
628-90-8624,B,Mandalay,Member,Male,Health and beauty,$82.6,10,$41.3,$867.1,23-Sep-2020,14:41,Cash,$825.80,4.761904762,41.29,5
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,$53.3,3,$8.0,$167.9,24-Sep-2020,14:19,Ewallet,$159.90,4.761904762,7.995,7.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,$12.1,1,$0.6,$12.7,25-Sep-2020,18:19,Credit card,$12.09,4.761904762,0.6045,8.2
149-61-1929,A,Yangon,Normal,Male,Sports and travel,$64.2,10,$32.1,$674.0,26-Sep-2020,14:08,Credit card,$641.90,4.761904762,32.095,6.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,$78.3,3,$11.7,$246.7,27-Sep-2020,16:38,Ewallet,$234.93,4.761904762,11.7465,5.4
589-02-8023,A,Yangon,Member,Male,Food and beverages,$83.8,2,$8.4,$175.9,28-Sep-2020,10:54,Credit card,$167.54,4.761904762,8.377,7
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,$99.7,3,$15.0,$314.1,29-Sep-2020,11:29,Ewallet,$299.10,4.761904762,14.955,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages,$79.9,3,$12.0,$251.7,30-Sep-2020,19:28,Credit card,$239.73,4.761904762,11.9865,5
188-55-0967,B,Mandalay,Member,Male,Health and beauty,$66.5,10,$33.2,$697.9,01-Oct-2020,15:01,Credit card,$664.70,4.761904762,33.235,5
610-46-4100,A,Yangon,Normal,Male,Health and beauty,$29.0,7,$10.1,$212.8,02-Oct-2020,20:31,Credit card,$202.65,4.761904762,10.1325,6
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,$46.2,1,$2.3,$48.5,03-Oct-2020,12:16,Cash,$46.20,4.761904762,2.31,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages,$17.6,5,$4.4,$92.6,04-Oct-2020,15:27,Cash,$88.15,4.761904762,4.4075,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,$52.4,3,$7.9,$165.1,05-Oct-2020,17:36,Ewallet,$157.26,4.761904762,7.863,7.5
695-09-5146,B,Mandalay,Member,Female,Food and beverages,$98.8,3,$14.8,$311.2,06-Oct-2020,20:00,Ewallet,$296.37,4.761904762,14.8185,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,$88.6,8,$35.4,$743.8,07-Oct-2020,15:29,Ewallet,$708.40,4.761904762,35.42,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,$55.7,2,$5.6,$116.9,08-Oct-2020,15:08,Ewallet,$111.34,4.761904762,5.567,6
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,$72.5,8,$29.0,$609.2,09-Oct-2020,19:26,Credit card,$580.16,4.761904762,29.008,4
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,$12.1,5,$3.0,$63.3,10-Oct-2020,15:53,Ewallet,$60.25,4.761904762,3.0125,5.5
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,$19.4,9,$8.7,$183.0,11-Oct-2020,18:43,Ewallet,$174.24,4.761904762,8.712,8.7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,$70.2,6,$21.1,$442.3,12-Oct-2020,14:58,Cash,$421.26,4.761904762,21.063,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,$33.6,1,$1.7,$35.3,13-Oct-2020,19:55,Cash,$33.63,4.761904762,1.6815,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,$15.5,2,$1.5,$32.5,14-Oct-2020,15:10,Cash,$30.98,4.761904762,1.549,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,$24.7,10,$12.4,$259.8,15-Oct-2020,16:44,Cash,$247.40,4.761904762,12.37,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,$75.7,5,$18.9,$397.2,16-Oct-2020,18:22,Ewallet,$378.30,4.761904762,18.915,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,$55.8,6,$16.7,$351.6,17-Oct-2020,11:52,Cash,$334.86,4.761904762,16.743,9.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,$72.8,10,$36.4,$764.2,18-Oct-2020,17:24,Cash,$727.80,4.761904762,36.39,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,$37.3,9,$16.8,$352.7,19-Oct-2020,15:31,Ewallet,$335.88,4.761904762,16.794,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,$60.2,4,$12.0,$252.8,20-Oct-2020,18:04,Credit card,$240.72,4.761904762,12.036,9.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,$15.7,3,$2.4,$49.4,21-Oct-2020,14:13,Credit card,$47.07,4.761904762,2.3535,5.8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,$99.7,1,$5.0,$104.7,22-Oct-2020,10:23,Credit card,$99.69,4.761904762,4.9845,8
562-12-5430,A,Yangon,Member,Female,Fashion accessories,$88.2,3,$13.2,$277.7,23-Oct-2020,10:11,Ewallet,$264.45,4.761904762,13.2225,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel,$27.9,5,$7.0,$146.6,24-Oct-2020,15:48,Cash,$139.65,4.761904762,6.9825,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,$55.5,1,$2.8,$58.2,25-Oct-2020,17:46,Credit card,$55.45,4.761904762,2.7725,4.9
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,$43.0,3,$6.4,$135.4,26-Oct-2020,11:46,Cash,$128.91,4.761904762,6.4455,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,$17.1,7,$6.0,$126.0,27-Oct-2020,12:07,Credit card,$119.98,4.761904762,5.999,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,$58.8,6,$17.6,$370.1,28-Oct-2020,18:14,Credit card,$352.50,4.761904762,17.625,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,$87.1,10,$43.6,$914.6,29-Oct-2020,14:45,Credit card,$871.00,4.761904762,43.55,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,$98.8,2,$9.9,$207.5,30-Oct-2020,11:39,Cash,$197.60,4.761904762,9.88,7.7
